campaign_id,customer_id,campaign_date,campaign_type,email_subject,email_status,opened,clicked,conversion,offer_type
CMP000245,6390-DSAZX,2021-07-21,Loyalty,Upgrade Your Plan Today,Delivered,Yes,No,No,Premium Streaming
CMP000246,8098-LLAZX,2021-12-03,Retention,Special Loyalty Reward,Delivered,Yes,Yes,Yes,10% Discount
CMP000247,8098-LLAZX,2020-12-21,Retention,Limited Time Discount,Delivered,Yes,No,No,Extra Data
CMP000248,0265-EDXBD,2021-10-03,Loyalty,Exclusive Offer Just For You,Delivered,Yes,No,No,Free Upgrade
CMP000249,0265-EDXBD,2023-03-09,Retention,Save More On Your Next Bill,Delivered,No,No,No,Free Upgrade
CMP000250,0265-EDXBD,2025-05-19,Promotional,We Miss You!,Delivered,Yes,Yes,No,10% Discount
CMP000251,7563-BIUPC,2020-06-05,Discount,Save More On Your Next Bill,Delivered,No,No,No,Loyalty Reward
CMP000252,7563-BIUPC,2025-02-01,Loyalty,Exclusive Offer Just For You,Delivered,Yes,Yes,No,Loyalty Reward
CMP000253,2321-OMBXY,2020-08-28,Win-Back,Free Data Waiting For You,Delivered,Yes,No,No,Free Upgrade
CMP000254,2321-OMBXY,2020-11-22,Win-Back,Thank You For Being With Us,Delivered,No,No,No,Premium Streaming
CMP000255,2321-OMBXY,2025-07-24,Upgrade,Thank You For Being With Us,Delivered,Yes,Yes,No,Free Upgrade
CMP000256,2321-OMBXY,2025-05-26,Retention,Limited Time Discount,Delivered,Yes,No,No,Cashback
CMP000257,2321-OMBXY,2023-05-26,Discount,Thank You For Being With Us,Delivered,No,No,No,Loyalty Reward
CMP000258,2840-XANRC,2023-04-20,Retention,Special Loyalty Reward,Delivered,No,No,No,Loyalty Reward
CMP000259,2840-XANRC,2021-05-04,Promotional,We Miss You!,Delivered,No,No,No,No Offer
CMP000260,2840-XANRC,2022-04-15,Retention,Thank You For Being With Us,Delivered,Yes,No,No,Loyalty Reward
CMP000261,5020-ZSTTY,2022-06-07,Discount,Exclusive Offer Just For You,Delivered,Yes,No,No,Premium Streaming
CMP000262,5020-ZSTTY,2024-07-13,Discount,Free Data Waiting For You,Delivered,Yes,Yes,Yes,No Offer
CMP000263,5020-ZSTTY,2023-06-22,Promotional,Save More On Your Next Bill,Delivered,Yes,No,No,Cashback
CMP000264,5020-ZSTTY,2024-03-02,Loyalty,Special Loyalty Reward,Bounced,No,No,No,Loyalty Reward
CMP000265,5804-LEPIM,2025-07-26,Loyalty,Limited Time Discount,Delivered,No,No,No,Free Upgrade
CMP000266,5804-LEPIM,2021-08-07,Retention,Save More On Your Next Bill,Delivered,No,No,No,Free Upgrade
CMP000267,0122-OAHPZ,2023-08-18,Retention,Upgrade Your Plan Today,Delivered,No,No,No,Free Upgrade
CMP000268,0122-OAHPZ,2021-11-23,Discount,Upgrade Your Plan Today,Delivered,No,No,No,10% Discount
CMP000269,0122-OAHPZ,2021-10-02,Win-Back,Save More On Your Next Bill,Delivered,No,No,No,10% Discount
CMP000270,0122-OAHPZ,2025-03-24,Win-Back,Limited Time Discount,Delivered,No,No,No,Loyalty Reward
CMP000271,0122-OAHPZ,2024-08-28,Retention,Exclusive Offer Just For You,Delivered,No,No,No,Free Installation
CMP000272,2868-SNELZ,2024-07-10,Promotional,Special Loyalty Reward,Delivered,No,No,No,Loyalty Reward
CMP000273,2868-SNELZ,2021-02-17,Upgrade,Exclusive Offer Just For You,Delivered,Yes,Yes,No,Cashback
CMP000274,4322-RCYMT,2023-08-08,Win-Back,Free Data Waiting For You,Delivered,No,No,No,10% Discount
CMP000275,4322-RCYMT,2025-02-05,Discount,We Miss You!,Delivered,No,No,No,20% Discount
CMP000276,4322-RCYMT,2021-08-12,Promotional,We Miss You!,Delivered,No,No,No,20% Discount
CMP000277,4322-RCYMT,2023-01-08,Promotional,Exclusive Offer Just For You,Delivered,No,No,No,10% Discount
CMP000278,4322-RCYMT,2025-07-04,Loyalty,Limited Time Discount,Delivered,No,No,No,Cashback
CMP000279,6680-NENYN,2024-12-10,Upgrade,Upgrade Your Plan Today,Delivered,No,No,No,Cashback
CMP000280,6680-NENYN,2023-11-12,Discount,Thank You For Being With Us,Delivered,Yes,No,No,No Offer
CMP000281,6680-NENYN,2024-04-17,Upgrade,Upgrade Your Plan Today,Delivered,Yes,No,No,10% Discount
CMP000282,1343-EHPYB,2021-12-14,Retention,Save More On Your Next Bill,Delivered,No,No,No,Free Installation
CMP000283,1343-EHPYB,2023-01-12,Win-Back,Thank You For Being With Us,Delivered,Yes,No,No,Extra Data
CMP000284,2034-GDRCN,2021-08-19,Promotional,Thank You For Being With Us,Delivered,No,No,No,Loyalty Reward
CMP000285,2034-GDRCN,2025-07-21,Discount,We Miss You!,Delivered,Yes,No,No,Free Installation
CMP000286,2034-GDRCN,2021-02-27,Upgrade,Upgrade Your Plan Today,Delivered,No,No,No,Cashback
CMP000287,2034-GDRCN,2021-04-03,Win-Back,Exclusive Offer Just For You,Delivered,Yes,No,No,No Offer
CMP000288,2034-GDRCN,2021-07-07,Retention,Upgrade Your Plan Today,Delivered,No,No,No,Free Installation
CMP000289,0219-YTZUE,2022-03-04,Upgrade,We Miss You!,Delivered,Yes,Yes,No,Free Installation
CMP000290,0219-YTZUE,2020-02-28,Discount,Free Data Waiting For You,Delivered,No,No,No,Loyalty Reward
CMP000291,0219-YTZUE,2024-10-06,Promotional,Save More On Your Next Bill,Delivered,No,No,No,Premium Streaming
CMP000292,0219-YTZUE,2020-06-01,Loyalty,Save More On Your Next Bill,Delivered,No,No,No,Cashback
CMP000293,0623-IIHUG,2025-01-02,Upgrade,Exclusive Offer Just For You,Spam,No,No,No,Premium Streaming
CMP000294,0623-IIHUG,2022-08-19,Promotional,We Miss You!,Delivered,Yes,Yes,No,Free Upgrade
CMP000295,0623-IIHUG,2025-05-24,Retention,Save More On Your Next Bill,Delivered,No,No,No,Premium Streaming
CMP000296,0623-IIHUG,2025-02-14,Retention,We Miss You!,Delivered,Yes,Yes,No,Cashback
CMP000297,0623-IIHUG,2023-09-11,Retention,Upgrade Your Plan Today,Delivered,No,No,No,No Offer
CMP000298,4572-DVCGN,2024-03-08,Upgrade,Free Data Waiting For You,Delivered,Yes,No,No,Free Installation
CMP000299,4572-DVCGN,2024-08-11,Loyalty,We Miss You!,Delivered,No,No,No,Cashback
CMP000300,4572-DVCGN,2021-01-20,Loyalty,Free Data Waiting For You,Delivered,Yes,No,No,Loyalty Reward
CMP000301,9057-MSWCO,2024-11-24,Loyalty,Exclusive Offer Just For You,Delivered,Yes,Yes,No,20% Discount
CMP000302,9057-MSWCO,2021-08-19,Retention,Free Data Waiting For You,Delivered,Yes,Yes,No,Free Upgrade
CMP000303,9057-MSWCO,2021-06-13,Retention,Thank You For Being With Us,Delivered,Yes,Yes,Yes,No Offer
CMP000304,9057-MSWCO,2020-12-25,Loyalty,Upgrade Your Plan Today,Delivered,No,No,No,No Offer
CMP000305,1010-DIAUQ,2022-12-05,Loyalty,Free Data Waiting For You,Delivered,Yes,No,No,Extra Data
CMP000306,1010-DIAUQ,2024-08-13,Discount,Free Data Waiting For You,Delivered,No,No,No,Premium Streaming
CMP000307,1010-DIAUQ,2020-03-04,Upgrade,Thank You For Being With Us,Delivered,No,No,No,Loyalty Reward
CMP000308,0259-GBZSH,2021-01-02,Promotional,Thank You For Being With Us,Spam,No,No,No,Extra Data
CMP000309,0259-GBZSH,2025-12-02,Discount,Free Data Waiting For You,Delivered,No,No,No,Free Installation
CMP000310,0259-GBZSH,2020-05-15,Loyalty,We Miss You!,Delivered,Yes,No,No,Cashback
CMP000311,0259-GBZSH,2023-04-22,Loyalty,Upgrade Your Plan Today,Delivered,No,No,No,20% Discount
CMP000312,9601-BRXPO,2022-12-17,Upgrade,Special Loyalty Reward,Delivered,Yes,Yes,No,Loyalty Reward
CMP000313,9601-BRXPO,2020-12-13,Retention,Limited Time Discount,Delivered,No,No,No,Cashback
CMP000314,9601-BRXPO,2022-08-02,Upgrade,Special Loyalty Reward,Delivered,Yes,No,No,Free Installation
CMP000315,9601-BRXPO,2024-08-17,Loyalty,Upgrade Your Plan Today,Delivered,Yes,Yes,No,Cashback
CMP000316,9601-BRXPO,2023-05-01,Win-Back,We Miss You!,Delivered,No,No,No,20% Discount
CMP000317,6905-NIQIN,2024-10-19,Promotional,We Miss You!,Delivered,No,No,No,Extra Data
CMP000318,6905-NIQIN,2024-01-09,Discount,Exclusive Offer Just For You,Delivered,No,No,No,Free Upgrade
CMP000319,6905-NIQIN,2024-12-15,Retention,Save More On Your Next Bill,Delivered,Yes,Yes,Yes,Free Installation
CMP000320,5167-ZFFMM,2020-09-09,Retention,Limited Time Discount,Delivered,Yes,No,No,Premium Streaming
CMP000321,5167-ZFFMM,2023-02-24,Win-Back,Limited Time Discount,Delivered,Yes,No,No,Free Installation
CMP000322,4895-TMWIR,2024-12-10,Promotional,Special Loyalty Reward,Bounced,No,No,No,Extra Data
CMP000323,4895-TMWIR,2025-10-25,Loyalty,Save More On Your Next Bill,Delivered,No,No,No,Free Installation
CMP000324,4895-TMWIR,2025-03-08,Promotional,Free Data Waiting For You,Delivered,Yes,Yes,No,Loyalty Reward
CMP000325,0533-BNWKF,2021-12-03,Promotional,Thank You For Being With Us,Bounced,No,No,No,Free Upgrade
CMP000326,0533-BNWKF,2020-05-22,Win-Back,Limited Time Discount,Delivered,No,No,No,Free Upgrade
CMP000327,0533-BNWKF,2021-01-01,Discount,Upgrade Your Plan Today,Delivered,Yes,No,No,10% Discount
CMP000328,0533-BNWKF,2021-05-05,Loyalty,We Miss You!,Delivered,No,No,No,Premium Streaming
CMP000329,0533-BNWKF,2020-06-10,Win-Back,Thank You For Being With Us,Delivered,Yes,No,No,10% Discount
CMP000330,6599-CEBNN,2021-07-24,Retention,Thank You For Being With Us,Delivered,No,No,No,Free Upgrade
CMP000331,6599-CEBNN,2022-11-12,Loyalty,We Miss You!,Delivered,No,No,No,10% Discount
CMP000332,6599-CEBNN,2022-03-11,Promotional,Upgrade Your Plan Today,Delivered,No,No,No,Premium Streaming
CMP000333,6599-CEBNN,2023-03-22,Retention,We Miss You!,Delivered,No,No,No,Free Upgrade
CMP000334,0979-PHULV,2020-11-19,Loyalty,We Miss You!,Delivered,Yes,Yes,No,Loyalty Reward
CMP000335,0979-PHULV,2022-02-06,Upgrade,Save More On Your Next Bill,Delivered,No,No,No,Free Installation
CMP000336,4800-VHZKI,2024-03-04,Upgrade,We Miss You!,Delivered,Yes,No,No,No Offer
CMP000337,4800-VHZKI,2022-11-14,Discount,We Miss You!,Delivered,Yes,No,No,Cashback
CMP000338,4800-VHZKI,2021-02-02,Loyalty,Special Loyalty Reward,Delivered,No,No,No,No Offer
CMP000339,4800-VHZKI,2021-06-23,Discount,Special Loyalty Reward,Delivered,No,No,No,No Offer
CMP000340,4800-VHZKI,2024-01-19,Loyalty,Special Loyalty Reward,Delivered,Yes,No,No,Loyalty Reward
CMP000341,7989-CHGTL,2023-08-20,Retention,Thank You For Being With Us,Delivered,Yes,No,No,Free Upgrade
CMP000342,7989-CHGTL,2024-12-28,Discount,Free Data Waiting For You,Delivered,No,No,No,10% Discount
CMP000343,7989-CHGTL,2020-02-18,Promotional,Free Data Waiting For You,Delivered,Yes,No,No,Free Installation
CMP000344,0334-GDDSO,2023-03-03,Promotional,Special Loyalty Reward,Delivered,No,No,No,Free Upgrade
CMP000345,0334-GDDSO,2020-06-23,Upgrade,Thank You For Being With Us,Delivered,Yes,No,No,Cashback
CMP000346,0334-GDDSO,2020-02-05,Retention,Thank You For Being With Us,Delivered,Yes,No,No,Loyalty Reward
CMP000347,0578-SKVMF,2021-10-08,Discount,Save More On Your Next Bill,Delivered,No,No,No,Premium Streaming
CMP000348,0578-SKVMF,2020-06-26,Upgrade,Thank You For Being With Us,Delivered,No,No,No,Premium Streaming
CMP000349,5564-NEMQO,2022-10-08,Loyalty,Upgrade Your Plan Today,Delivered,No,No,No,Free Upgrade
CMP000350,5564-NEMQO,2023-01-22,Win-Back,Limited Time Discount,Delivered,No,No,No,Premium Streaming
CMP000351,5564-NEMQO,2023-01-02,Retention,Thank You For Being With Us,Delivered,No,No,No,Free Installation
CMP000352,9063-ZGTUY,2020-09-28,Upgrade,We Miss You!,Delivered,Yes,Yes,No,Free Installation
CMP000353,9063-ZGTUY,2020-04-17,Retention,Free Data Waiting For You,Delivered,Yes,Yes,No,Cashback
CMP000354,9063-ZGTUY,2025-05-19,Retention,Save More On Your Next Bill,Delivered,No,No,No,Free Upgrade
CMP000355,2957-LOLHO,2022-08-14,Upgrade,Limited Time Discount,Delivered,Yes,Yes,No,Free Installation
CMP000356,2957-LOLHO,2021-01-19,Upgrade,Special Loyalty Reward,Delivered,No,No,No,Free Upgrade
CMP000357,2957-LOLHO,2023-09-18,Discount,Limited Time Discount,Delivered,Yes,Yes,No,Cashback
CMP000358,2957-LOLHO,2020-05-06,Promotional,Limited Time Discount,Delivered,No,No,No,Free Upgrade
CMP000359,7752-XUSCI,2024-05-23,Discount,Save More On Your Next Bill,Delivered,No,No,No,Cashback
CMP000360,7752-XUSCI,2025-01-21,Upgrade,Limited Time Discount,Delivered,Yes,No,No,Premium Streaming
CMP000361,7752-XUSCI,2022-04-18,Loyalty,Save More On Your Next Bill,Delivered,No,No,No,Loyalty Reward
CMP000362,7752-XUSCI,2024-09-18,Promotional,Exclusive Offer Just For You,Delivered,Yes,No,No,20% Discount
CMP000363,4110-PFEUZ,2021-09-02,Retention,Special Loyalty Reward,Delivered,No,No,No,Premium Streaming
CMP000364,4110-PFEUZ,2023-08-01,Discount,Free Data Waiting For You,Delivered,Yes,No,No,No Offer
CMP000365,0256-LTHVJ,2024-12-28,Promotional,We Miss You!,Bounced,No,No,No,Free Installation
CMP000366,0256-LTHVJ,2022-06-07,Retention,Exclusive Offer Just For You,Delivered,Yes,No,No,Cashback
CMP000367,0256-LTHVJ,2021-09-13,Promotional,Save More On Your Next Bill,Delivered,No,No,No,20% Discount
CMP000368,0256-LTHVJ,2021-12-27,Promotional,Thank You For Being With Us,Delivered,Yes,Yes,No,No Offer
CMP000369,0880-TKATG,2023-09-27,Loyalty,Limited Time Discount,Delivered,Yes,Yes,Yes,Extra Data
CMP000370,0880-TKATG,2025-12-09,Win-Back,Special Loyalty Reward,Delivered,No,No,No,Loyalty Reward
CMP000371,3811-VBYBZ,2024-12-19,Promotional,Free Data Waiting For You,Delivered,No,No,No,Extra Data
CMP000372,3811-VBYBZ,2023-01-05,Win-Back,Save More On Your Next Bill,Delivered,Yes,No,No,Free Installation
CMP000373,4640-UHDOS,2020-07-12,Discount,Free Data Waiting For You,Delivered,No,No,No,Premium Streaming
CMP000374,4640-UHDOS,2022-06-17,Promotional,We Miss You!,Delivered,No,No,No,No Offer
CMP000375,3583-EKAPL,2020-03-02,Upgrade,Limited Time Discount,Bounced,No,No,No,10% Discount
CMP000376,3583-EKAPL,2023-10-27,Discount,Thank You For Being With Us,Delivered,No,No,No,10% Discount
CMP000377,3583-EKAPL,2023-05-02,Discount,Exclusive Offer Just For You,Delivered,Yes,No,No,Free Upgrade
CMP000378,3583-EKAPL,2022-01-02,Win-Back,Exclusive Offer Just For You,Delivered,Yes,Yes,No,No Offer
CMP000379,3583-EKAPL,2024-10-01,Win-Back,Limited Time Discount,Delivered,No,No,No,Loyalty Reward
CMP000380,9399-APLBT,2021-12-03,Upgrade,Special Loyalty Reward,Delivered,No,No,No,Free Installation
CMP000381,9399-APLBT,2021-09-01,Upgrade,We Miss You!,Delivered,Yes,No,No,Loyalty Reward
CMP000382,9399-APLBT,2023-12-02,Upgrade,Limited Time Discount,Delivered,Yes,No,No,Loyalty Reward
CMP000383,2359-KMGLI,2023-01-08,Win-Back,We Miss You!,Delivered,Yes,No,No,10% Discount
CMP000384,2359-KMGLI,2025-02-24,Loyalty,Exclusive Offer Just For You,Delivered,Yes,Yes,No,10% Discount
CMP000385,2359-KMGLI,2020-10-22,Retention,Free Data Waiting For You,Delivered,Yes,Yes,No,Premium Streaming
CMP000386,2359-KMGLI,2025-12-23,Discount,We Miss You!,Delivered,No,No,No,Free Upgrade
CMP000387,0306-JAELE,2021-01-20,Discount,Limited Time Discount,Delivered,No,No,No,10% Discount
CMP000388,0306-JAELE,2020-02-06,Loyalty,Special Loyalty Reward,Delivered,No,No,No,Loyalty Reward
CMP000389,0306-JAELE,2025-11-11,Win-Back,Exclusive Offer Just For You,Delivered,No,No,No,No Offer
CMP000390,0306-JAELE,2024-09-12,Upgrade,Upgrade Your Plan Today,Delivered,No,No,No,Free Installation
CMP000391,6227-HWPWX,2023-02-15,Loyalty,Upgrade Your Plan Today,Delivered,No,No,No,Loyalty Reward
CMP000392,6227-HWPWX,2021-10-02,Promotional,Free Data Waiting For You,Delivered,Yes,No,No,10% Discount
CMP000393,6227-HWPWX,2020-04-06,Discount,Exclusive Offer Just For You,Delivered,Yes,No,No,No Offer
CMP000394,0447-BEMNG,2025-07-11,Loyalty,Free Data Waiting For You,Delivered,No,No,No,Premium Streaming
CMP000395,0447-BEMNG,2025-06-02,Discount,Thank You For Being With Us,Delivered,No,No,No,Cashback
CMP000396,0447-BEMNG,2022-02-22,Discount,Special Loyalty Reward,Delivered,No,No,No,Cashback
CMP000397,5949-XIKAE,2020-03-13,Upgrade,Limited Time Discount,Delivered,No,No,No,Cashback
CMP000398,5949-XIKAE,2022-08-20,Retention,We Miss You!,Delivered,Yes,Yes,Yes,Free Upgrade
CMP000399,5949-XIKAE,2021-04-25,Loyalty,Free Data Waiting For You,Delivered,No,No,No,No Offer
CMP000400,5949-XIKAE,2021-05-03,Retention,Thank You For Being With Us,Delivered,Yes,Yes,No,Extra Data
CMP000401,5949-XIKAE,2025-12-05,Discount,Special Loyalty Reward,Delivered,No,No,No,10% Discount
CMP000402,8372-JUXUI,2025-12-07,Promotional,We Miss You!,Delivered,Yes,No,No,20% Discount
CMP000403,8372-JUXUI,2020-12-27,Upgrade,Free Data Waiting For You,Delivered,No,No,No,Free Upgrade
CMP000404,8372-JUXUI,2022-10-24,Upgrade,Upgrade Your Plan Today,Spam,No,No,No,No Offer
CMP000405,0388-EOPEX,2020-10-05,Promotional,Thank You For Being With Us,Delivered,No,No,No,Extra Data
CMP000406,0388-EOPEX,2020-06-26,Retention,Free Data Waiting For You,Delivered,No,No,No,Premium Streaming
CMP000407,0388-EOPEX,2021-05-12,Retention,Special Loyalty Reward,Delivered,No,No,No,20% Discount
CMP000408,0388-EOPEX,2025-12-17,Win-Back,Limited Time Discount,Delivered,No,No,No,20% Discount
CMP000409,0388-EOPEX,2025-10-27,Upgrade,Thank You For Being With Us,Delivered,No,No,No,10% Discount
CMP000410,8205-OTCHB,2022-07-07,Win-Back,Limited Time Discount,Delivered,Yes,Yes,No,10% Discount
CMP000411,8205-OTCHB,2025-12-06,Promotional,Save More On Your Next Bill,Delivered,Yes,Yes,Yes,No Offer
CMP000412,8205-OTCHB,2025-06-08,Win-Back,Save More On Your Next Bill,Delivered,No,No,No,Free Installation
CMP000413,6235-VDHOM,2025-03-12,Discount,Limited Time Discount,Delivered,Yes,No,No,Cashback
CMP000414,6235-VDHOM,2022-10-03,Promotional,Free Data Waiting For You,Delivered,No,No,No,10% Discount
CMP000415,6235-VDHOM,2021-12-10,Upgrade,Thank You For Being With Us,Delivered,Yes,No,No,Free Installation
CMP000416,6235-VDHOM,2025-06-21,Discount,Exclusive Offer Just For You,Delivered,No,No,No,Loyalty Reward
CMP000417,7783-YKGDV,2022-07-04,Promotional,Special Loyalty Reward,Delivered,Yes,Yes,Yes,Cashback
CMP000418,7783-YKGDV,2020-05-09,Promotional,Exclusive Offer Just For You,Delivered,No,No,No,Free Installation
CMP000419,7783-YKGDV,2021-06-12,Promotional,Special Loyalty Reward,Delivered,No,No,No,10% Discount
CMP000420,7783-YKGDV,2020-04-19,Upgrade,Save More On Your Next Bill,Delivered,Yes,Yes,Yes,20% Discount
CMP000421,7783-YKGDV,2022-12-01,Loyalty,Free Data Waiting For You,Delivered,Yes,No,No,Loyalty Reward
CMP000422,5609-CEBID,2021-02-23,Discount,We Miss You!,Delivered,No,No,No,No Offer
CMP000423,5609-CEBID,2022-05-15,Retention,Special Loyalty Reward,Delivered,Yes,No,No,Premium Streaming
CMP000424,5609-CEBID,2024-09-26,Promotional,Save More On Your Next Bill,Delivered,Yes,Yes,No,No Offer
CMP000425,5609-CEBID,2025-08-24,Retention,Free Data Waiting For You,Delivered,Yes,No,No,20% Discount
CMP000426,7218-HKQFK,2023-09-19,Promotional,Exclusive Offer Just For You,Delivered,Yes,Yes,No,20% Discount
CMP000427,7218-HKQFK,2022-11-28,Upgrade,Upgrade Your Plan Today,Delivered,No,No,No,Premium Streaming
CMP000428,7218-HKQFK,2024-04-10,Promotional,Special Loyalty Reward,Delivered,No,No,No,Loyalty Reward
CMP000429,7218-HKQFK,2020-05-21,Win-Back,Limited Time Discount,Delivered,Yes,No,No,20% Discount
CMP000430,4636-QRJKY,2020-08-03,Loyalty,Thank You For Being With Us,Delivered,No,No,No,Loyalty Reward
CMP000431,4636-QRJKY,2023-07-23,Win-Back,Save More On Your Next Bill,Delivered,Yes,No,No,20% Discount
CMP000432,5956-VKDTT,2021-07-20,Promotional,Exclusive Offer Just For You,Delivered,Yes,No,No,Loyalty Reward
CMP000433,5956-VKDTT,2022-03-18,Discount,Special Loyalty Reward,Delivered,Yes,Yes,No,Premium Streaming
CMP000434,5956-VKDTT,2025-08-12,Win-Back,We Miss You!,Delivered,Yes,Yes,No,Premium Streaming
CMP000435,5956-VKDTT,2023-05-05,Upgrade,We Miss You!,Delivered,Yes,No,No,Premium Streaming
CMP000436,9412-GHEEC,2024-09-27,Upgrade,Save More On Your Next Bill,Spam,No,No,No,Extra Data
CMP000437,9412-GHEEC,2023-11-16,Win-Back,Thank You For Being With Us,Delivered,No,No,No,Cashback
CMP000438,9412-GHEEC,2023-12-21,Retention,Limited Time Discount,Delivered,Yes,No,No,Extra Data
CMP000439,9412-GHEEC,2024-07-01,Win-Back,Upgrade Your Plan Today,Delivered,Yes,No,No,Cashback
CMP000440,0257-ZESQC,2021-11-25,Win-Back,Free Data Waiting For You,Delivered,No,No,No,Free Installation
CMP000441,0257-ZESQC,2022-05-09,Discount,Exclusive Offer Just For You,Delivered,No,No,No,Extra Data
CMP000442,0257-ZESQC,2024-06-08,Loyalty,Thank You For Being With Us,Delivered,Yes,No,No,Cashback
CMP000443,6825-UYPFK,2020-01-21,Promotional,Free Data Waiting For You,Delivered,Yes,No,No,Extra Data
CMP000444,6825-UYPFK,2021-01-18,Promotional,Thank You For Being With Us,Delivered,No,No,No,No Offer
CMP000445,6825-UYPFK,2023-02-05,Loyalty,Thank You For Being With Us,Delivered,No,No,No,10% Discount
CMP000446,8397-MVTAZ,2025-10-15,Upgrade,Upgrade Your Plan Today,Delivered,Yes,Yes,No,Extra Data
CMP000447,8397-MVTAZ,2024-10-02,Discount,Save More On Your Next Bill,Delivered,No,No,No,20% Discount
CMP000448,8397-MVTAZ,2021-04-24,Retention,Exclusive Offer Just For You,Delivered,No,No,No,Free Upgrade
CMP000449,9282-IZGQK,2021-07-16,Discount,Upgrade Your Plan Today,Delivered,Yes,Yes,No,Free Upgrade
CMP000450,9282-IZGQK,2025-04-25,Win-Back,Thank You For Being With Us,Delivered,No,No,No,10% Discount
CMP000451,9282-IZGQK,2025-01-04,Promotional,Limited Time Discount,Delivered,No,No,No,Free Installation
CMP000452,9282-IZGQK,2023-02-28,Loyalty,Thank You For Being With Us,Delivered,Yes,Yes,Yes,Extra Data
CMP000453,1342-JPNKI,2023-01-22,Promotional,Special Loyalty Reward,Delivered,No,No,No,Extra Data
CMP000454,1342-JPNKI,2022-06-12,Loyalty,Upgrade Your Plan Today,Delivered,No,No,No,Free Upgrade
CMP000455,2817-NTQDO,2020-07-28,Retention,Thank You For Being With Us,Delivered,No,No,No,20% Discount
CMP000456,2817-NTQDO,2023-08-22,Upgrade,Upgrade Your Plan Today,Delivered,No,No,No,Free Upgrade
CMP000457,2817-NTQDO,2023-11-22,Win-Back,Save More On Your Next Bill,Delivered,Yes,Yes,No,20% Discount
CMP000458,6986-IJDHX,2024-09-06,Win-Back,Save More On Your Next Bill,Delivered,Yes,Yes,No,Free Upgrade
CMP000459,6986-IJDHX,2021-03-25,Retention,Exclusive Offer Just For You,Delivered,No,No,No,Free Installation
