CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,total_logins,avg_session_minutes,successful_logins,total_transactions,total_amount,avg_transaction,total_internet_usage,avg_download_speed,avg_upload_speed,total_call_minutes,total_sms,total_streaming_hours,support_ticket_count,avg_resolution_time,avg_customer_rating,complaint_count,avg_resolution_days,total_campaigns,emails_opened,emails_clicked,conversions,total_offers,offers_accepted,total_offer_value
9947-OTFQU,1,United States,California,Covina,91722,"34.097345, -117.906736",34.097345,-117.906736,Male,Yes,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,1074.3,Yes,1,86,4616,Service dissatisfaction,23,11.391304347826088,19,15,1242.45,82.83,8791.97,385.68266666666665,155.97066666666666,23596,6381,0.0,3.0,42.666666666666664,2.0,1.0,3.0,3,1,0,0,3.0,1.0,122.32000000000001
0322-YINQP,1,United States,California,Covina,91723,"34.084747, -117.886844",34.084747,-117.886844,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.55,48.55,Yes,1,77,5687,Lack of self-service on Website,21,9.904761904761905,17,1,57.29,57.29,193.94,48.01,27.74,1776,572,0.0,5.0,69.6,2.0,1.0,3.0,3,3,2,0,2.0,1.0,500.0
4629-NRXKX,1,United States,California,El Monte,91731,"34.079934, -118.046695",34.079934,-118.046695,Female,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,147.15,Yes,1,75,5687,Network reliability,5,12.4,4,2,166.14,83.07,1217.72,241.025,183.235,3608,682,0.0,2.0,40.5,3.0,2.0,0.0,4,0,0,0,2.0,0.0,600.0
9514-JDSKI,1,United States,California,El Monte,91732,"34.074492, -118.01462",34.074492,-118.01462,Male,Yes,Yes,No,1,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.2,40.2,Yes,1,65,5828,Limited range of services,22,11.681818181818182,16,1,43.42,43.42,343.36,78.59,38.79,0,0,241.26,2.0,36.5,2.0,1.0,2.0,3,0,0,0,3.0,1.0,608.04
4959-JOSRX,1,United States,California,La Puente,91744,"34.031441, -117.936436",34.031441,-117.936436,Female,No,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.6,80.55,Yes,1,99,4884,Lack of affordable download/upload speed,25,11.28,18,2,96.34,48.17,468.1,49.745000000000005,29.14,2947,651,0.0,2.0,39.5,2.5,3.0,4.333333333333333,2,1,0,0,1.0,0.0,13.38
7273-TEFQD,1,United States,California,La Puente,91746,"34.038983, -117.991372",34.038983,-117.991372,Male,Yes,No,No,3,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.15,132.2,Yes,1,96,2314,Long distance charges,6,9.166666666666666,5,3,135.39,45.129999999999995,578.56,43.14333333333334,17.116666666666667,0,0,228.42000000000002,2.0,34.5,2.0,2.0,12.0,2,1,0,0,1.0,0.0,0.0
3606-TWKGI,1,United States,California,Rowland Heights,91748,"33.976753, -117.897367",33.976753,-117.897367,Male,Yes,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,1364.3,Yes,1,84,2494,Extra data charges,51,11.627450980392156,47,13,1538.26,118.3276923076923,6715.23,329.56615384615384,171.74692307692308,16397,5001,1935.03,3.0,43.0,2.3333333333333335,2.0,0.0,4,2,2,0,2.0,1.0,0.0
6323-AYBRX,1,United States,California,Ontario,91762,"34.057256, -117.667677",34.057256,-117.667677,Male,No,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,1099.6,Yes,1,83,5084,Price too high,53,9.981132075471699,48,59,1266.61,21.467966101694913,0.0,0.0,0.0,72776,23561,0.0,3.0,54.0,3.0,3.0,6.5,3,2,1,0,2.0,1.0,9.68
4385-GZQXV,1,United States,California,Ontario,91764,"34.074087, -117.605618",34.074087,-117.605618,Female,Yes,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,1511.2,Yes,1,81,3810,Product dissatisfaction,41,11.341463414634147,35,16,1688.74,105.54625,8048.22,323.029375,148.831875,21866,6957,2137.0,5.0,60.8,2.75,2.0,9.0,3,2,2,1,2.0,2.0,0.0
6366-ZGQGL,1,United States,California,Pomona,91766,"34.042286, -117.756106",34.042286,-117.756106,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.8,24.8,Yes,1,73,5087,Service dissatisfaction,14,10.214285714285714,12,1,26.78,26.78,293.85,26.02,39.54,0,0,0.0,2.0,32.5,2.5,2.0,14.0,2,1,0,0,2.0,1.0,500.0
5940-AHUHD,1,United States,California,Pomona,91768,"34.067932, -117.785168",34.067932,-117.785168,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.6,70.6,Yes,1,69,3338,Lack of self-service on Website,24,10.958333333333334,22,1,72.72,72.72,640.28,450.46,100.24,1953,297,0.0,5.0,32.2,2.8,1.0,13.0,2,0,0,0,1.0,1.0,100.0
6432-TWQLB,1,United States,California,Rosemead,91770,"34.065108, -118.082791",34.065108,-118.082791,Male,No,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.4,401.1,Yes,1,80,3676,Network reliability,12,14.166666666666666,10,5,461.15,92.22999999999999,2213.74,440.48999999999995,179.962,5110,2229,0.0,4.0,61.75,2.25,3.0,8.0,3,0,0,0,3.0,0.0,17.08
4484-GLZOU,1,United States,California,San Dimas,91773,"34.102119, -117.815532",34.102119,-117.815532,Female,No,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,5624.85,Yes,1,65,4839,Don't know,39,9.692307692307692,34,52,6036.18,116.08038461538462,29160.84,353.53423076923076,163.17519230769233,70342,19492,7000.77,5.0,34.4,2.3333333333333335,2.0,3.5,4,2,1,0,2.0,2.0,21.01
9512-UIBFX,1,United States,California,West Covina,91791,"34.061634, -117.893169",34.061634,-117.893169,Male,No,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,95.15,1779.95,Yes,1,68,4643,Don't know,42,9.833333333333334,37,18,1902.0900000000001,105.67166666666668,10350.43,373.6716666666667,148.355,29653,7739,2678.02,3.0,40.0,2.6666666666666665,1.0,4.0,3,1,1,0,2.0,1.0,128.55
5583-SXDAG,1,United States,California,Alhambra,91803,"34.074736, -118.145959",34.074736,-118.145959,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.0,70,Yes,1,97,4094,Don't know,21,12.047619047619047,17,1,82.6,82.6,543.76,288.04,104.13,1317,275,0.0,4.0,33.75,2.3333333333333335,3.0,10.0,5,4,1,1,1.0,0.0,0.0
3488-PGMQJ,1,United States,California,Alpine,91901,"32.827184, -116.703729",32.827184,-116.703729,Male,Yes,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,606.55,Yes,1,80,4345,Poor expertise of online support,12,13.083333333333334,12,8,651.11,81.38875,4634.610000000001,333.92375,143.80125,5955,3086,0.0,3.0,51.0,2.0,2.0,9.0,3,1,1,0,1.0,1.0,22.35
3580-REOAC,1,United States,California,Bonita,91902,"32.67117, -117.00232",32.67117,-117.00232,Male,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.85,435.4,Yes,1,83,4061,Poor expertise of phone support,24,11.375,21,10,497.79,49.779,2068.55,48.152,22.516,9919,2970,0.0,2.0,26.0,3.0,1.0,0.0,4,2,0,0,1.0,1.0,13.46
7534-BFESC,1,United States,California,Boulevard,91905,"32.677097, -116.304991",32.677097,-116.304991,Male,Yes,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.1,1712.7,Yes,1,98,2018,Price too high,40,11.75,35,24,2014.3999999999999,83.93333333333332,12550.91,313.37833333333333,130.34041666666667,29610,11424,0.0,2.0,23.5,3.0,2.0,11.0,5,1,1,0,3.0,1.0,15.22
6390-DSAZX,1,United States,California,Guatay,91931,"32.857946, -116.561917",32.857946,-116.561917,Female,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.6,73.6,Yes,1,80,2565,Product dissatisfaction,21,10.285714285714286,19,1,79.49,79.49,278.96,333.9,135.18,630,700,0.0,2.0,42.5,0.0,2.0,8.0,4,1,0,0,1.0,1.0,14.72
8098-LLAZX,1,United States,California,Jacumba,91934,"32.649787, -116.2237",32.649787,-116.2237,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,396.1,Yes,1,85,3677,Service dissatisfaction,20,10.05,15,4,431.43,107.8575,1985.5900000000001,396.8125,141.055,4025,1536,399.36,5.0,46.0,1.5,2.0,12.0,2,2,1,1,2.0,1.0,28.63
0265-EDXBD,1,United States,California,Mount Laguna,91948,"32.830852, -116.444601",32.830852,-116.444601,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,2303.35,Yes,1,69,4105,Lack of self-service on Website,33,9.787878787878787,23,32,2652.11,82.8784375,16265.95,383.609375,153.8846875,46669,13829,0.0,2.0,19.5,2.0,2.0,7.0,3,2,1,0,2.0,2.0,14.98
7563-BIUPC,1,United States,California,Borrego Springs,92004,"33.200369, -116.192313",33.200369,-116.192313,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.6,415.55,Yes,1,69,5715,Network reliability,20,11.3,17,5,427.19,85.438,2716.67,470.986,188.24,6306,1711,675.48,4.0,57.0,2.75,2.0,11.0,2,1,1,0,2.0,0.0,24.18
2321-OMBXY,1,United States,California,Carlsbad,92009,"33.098018, -117.258203",33.098018,-117.258203,Female,No,Yes,No,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.3,3058.65,Yes,1,81,2071,Limited range of services,40,9.9,33,38,3371.75,88.73026315789474,8217.84,52.48684210526316,23.540526315789474,47198,14286,4535.15,2.0,25.0,3.0,3.0,0.0,5,3,1,0,3.0,0.0,108.03
2840-XANRC,1,United States,California,Del Mar,92014,"32.948262, -117.256086",32.948262,-117.256086,Male,Yes,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.15,2231.05,Yes,1,73,2212,Lack of affordable download/upload speed,52,11.211538461538462,44,24,2475.09,103.12875000000001,12235.41,297.8691666666667,165.845,30918,7711,3274.65,4.0,53.25,2.75,2.0,14.0,3,1,0,0,3.0,0.0,500.0
5020-ZSTTY,1,United States,California,El Cajon,92020,"32.79697, -116.969082",32.79697,-116.969082,Female,Yes,No,No,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),82.45,4350.1,Yes,1,83,4149,Long distance charges,42,11.142857142857142,38,54,4969.28,92.0237037037037,12011.71,48.56055555555555,24.077962962962964,73162,23127,7723.21,5.0,49.8,2.8,2.0,0.0,4,3,1,1,2.0,1.0,24.73
5804-LEPIM,1,United States,California,Escondido,92029,"33.079834, -117.134275",33.079834,-117.134275,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,139.05,Yes,1,73,2671,Extra data charges,10,12.8,9,2,158.98000000000002,79.49000000000001,1388.55,503.37,101.015,2416,969,0.0,5.0,47.2,2.5,2.0,0.0,2,0,0,0,3.0,3.0,7.04
0122-OAHPZ,1,United States,California,Oceanside,92057,"33.254497, -117.285879",33.254497,-117.285879,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,511.25,Yes,1,67,2473,Price too high,14,9.142857142857142,9,7,565.6800000000001,80.81142857142858,3842.44,288.77285714285716,147.77428571428572,9048,2498,0.0,3.0,43.666666666666664,1.6666666666666667,3.0,5.0,5,0,0,0,2.0,0.0,22.15
2868-SNELZ,1,United States,California,Pala,92059,"33.384345, -117.072619",33.384345,-117.072619,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,80.6,155.8,Yes,1,92,2683,Product dissatisfaction,6,11.166666666666666,3,2,178.13,89.065,728.5899999999999,358.44500000000005,127.22999999999999,3404,728,0.0,4.0,48.75,2.6666666666666665,2.0,15.0,2,1,1,0,3.0,1.0,24.18
4322-RCYMT,1,United States,California,Palomar Mountain,92060,"33.309852, -116.823091",33.309852,-116.823091,Male,No,Yes,No,68,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.8,5293.95,Yes,1,81,4903,Service dissatisfaction,40,11.125,32,68,5699.13,83.81073529411765,15079.31,54.178970588235295,24.631764705882354,81143,27445,9228.34,4.0,36.75,3.0,3.0,5.0,5,0,0,0,2.0,1.0,0.0
6680-NENYN,1,United States,California,Pauma Valley,92061,"33.313828, -116.940501",33.313828,-116.940501,Female,No,No,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,104.6,4759.85,Yes,1,91,5250,Lack of self-service on Website,65,10.723076923076922,57,43,4930.93,114.67279069767443,22611.56,348.1986046511628,136.34720930232558,54092,19319,6234.92,2.0,91.0,4.0,2.0,7.0,3,2,0,0,3.0,1.0,10.46
1343-EHPYB,1,United States,California,Ranchita,92066,"33.215251, -116.53633",33.215251,-116.53633,Male,No,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.4,6603,Yes,1,98,4352,Network reliability,49,11.489795918367347,41,63,7273.03,115.44492063492063,33015.76,370.47825396825397,150.61142857142858,85289,23999,9106.45,5.0,40.8,2.0,3.0,8.0,2,1,0,0,2.0,1.0,0.0
2034-GDRCN,1,United States,California,Valley Center,92082,"33.25283, -116.986079",33.25283,-116.986079,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.4,168.2,Yes,1,76,4157,Don't know,28,11.142857142857142,24,2,190.74,95.37,581.1700000000001,234.395,176.295,2400,766,183.7,3.0,44.0,2.0,2.0,8.5,5,2,0,0,3.0,1.0,0.0
0219-YTZUE,1,United States,California,San Diego,92103,"32.747484, -117.166877",32.747484,-117.166877,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,371.9,Yes,1,73,4939,Don't know,5,10.8,5,4,374.79999999999995,93.69999999999999,1850.21,369.3275,205.0675,5222,1888,0.0,3.0,25.0,2.5,3.0,8.0,4,1,1,0,3.0,1.0,200.0
0623-IIHUG,1,United States,California,San Diego,92104,"32.741499, -117.127409",32.741499,-117.127409,Female,Yes,No,No,21,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.9,840.1,Yes,1,97,4778,Don't know,35,11.8,33,21,971.14,46.2447619047619,4387.86,47.03,24.63047619047619,0,0,2155.19,4.0,73.5,2.6666666666666665,1.0,14.0,5,2,2,0,2.0,1.0,0.0
4572-DVCGN,1,United States,California,San Diego,92105,"32.741859, -117.090353",32.741859,-117.090353,Female,No,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.25,846,Yes,1,85,3598,Poor expertise of online support,25,12.2,18,10,870.76,87.076,4884.0,370.062,139.918,13999,3755,1341.96,3.0,39.0,2.0,1.0,0.0,3,2,0,0,1.0,1.0,0.0
9057-MSWCO,1,United States,California,San Diego,92108,"32.774046, -117.142454",32.774046,-117.142454,Male,Yes,Yes,No,27,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),30.75,805.1,Yes,1,91,2927,Poor expertise of phone support,31,11.0,26,27,925.97,34.29518518518518,5606.77,52.25074074074074,25.315925925925924,0,0,0.0,5.0,42.2,2.0,1.0,14.0,4,3,3,1,3.0,2.0,115.37
1010-DIAUQ,1,United States,California,San Diego,92116,"32.765299, -117.122565",32.765299,-117.122565,Male,No,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.5,492.55,Yes,1,98,5383,Price too high,36,10.13888888888889,34,5,516.29,103.258,2838.2,401.944,117.58800000000001,5346,1989,465.15,4.0,46.5,2.0,3.0,8.5,3,1,0,0,2.0,1.0,100.0
0259-GBZSH,1,United States,California,San Diego,92122,"32.85723, -117.209774",32.85723,-117.209774,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,181.5,Yes,1,73,3878,Product dissatisfaction,22,8.772727272727273,20,2,180.73000000000002,90.36500000000001,1441.96,355.46,236.565,1841,709,265.91999999999996,5.0,43.6,1.75,2.0,2.0,4,1,0,0,1.0,0.0,17.13
9601-BRXPO,1,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917,Female,No,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,2566.5,Yes,1,66,3642,Service dissatisfaction,38,11.81578947368421,31,25,2865.16,114.6064,13052.81,360.2928,149.5404,36626,9911,3551.56,2.0,32.5,2.5,3.0,5.0,5,3,2,0,1.0,0.0,100.0
6905-NIQIN,1,United States,California,San Diego,92154,"32.578103, -117.012975",32.578103,-117.012975,Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.65,50.65,Yes,1,76,2431,Don't know,25,11.68,21,1,52.17,52.17,87.85,31.71,23.14,793,360,0.0,2.0,46.5,1.5,1.0,0.0,3,1,1,1,3.0,1.0,200.0
5167-ZFFMM,1,United States,California,Indio,92201,"33.713891, -116.237257",33.713891,-116.237257,Male,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,90.85,Yes,1,81,3424,Network reliability,19,9.736842105263158,15,1,107.2,107.2,573.8,160.71,107.38,941,267,247.37,2.0,79.0,3.0,1.0,7.0,2,2,0,0,3.0,0.0,45.42
4895-TMWIR,1,United States,California,Indian Wells,92210,"33.537646, -116.291089",33.537646,-116.291089,Male,Yes,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,214.75,Yes,1,80,5888,Limited range of services,5,7.2,3,11,244.95999999999998,22.269090909090906,0.0,0.0,0.0,15246,3547,0.0,2.0,51.0,1.5,2.0,12.5,3,1,1,0,2.0,2.0,7.98
0533-BNWKF,1,United States,California,Palm Desert,92211,"33.762759, -116.324817",33.762759,-116.324817,Female,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.45,4874.7,Yes,1,100,5502,Lack of affordable download/upload speed,56,11.714285714285714,49,55,5152.64,93.68436363636364,29606.99,356.4276363636364,160.6090909090909,71077,22593,0.0,5.0,36.4,2.4,2.0,2.0,5,2,0,0,3.0,1.0,51.269999999999996
6599-CEBNN,1,United States,California,Desert Hot Springs,92240,"33.948558, -116.516976",33.948558,-116.516976,Female,No,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.95,2524.45,Yes,1,94,5795,Long distance charges,26,12.423076923076923,22,34,2782.01,81.82382352941177,16383.48,320.61911764705883,144.50735294117646,44087,13017,0.0,2.0,31.5,2.5,3.0,3.0,4,0,0,0,2.0,0.0,500.0
0979-PHULV,1,United States,California,Holtville,92250,"32.811001, -115.152865",32.811001,-115.152865,Male,No,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,7007.6,Yes,1,80,4020,Extra data charges,59,11.288135593220339,51,69,7589.89,109.99840579710146,35071.81,371.54391304347826,155.64376811594204,90436,27459,9322.57,4.0,64.5,2.6666666666666665,1.0,13.0,2,1,1,0,1.0,0.0,0.0
4800-VHZKI,1,United States,California,Niland,92257,"33.345825, -115.596574",33.345825,-115.596574,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,Yes,1,92,3351,Price too high,7,11.857142857142858,7,1,22.49,22.49,0.0,0.0,0.0,194,40,0.0,5.0,49.8,2.5,2.0,13.0,5,3,0,0,3.0,1.0,505.97
7989-CHGTL,1,United States,California,North Palm Springs,92258,"33.906496, -116.569499",33.906496,-116.569499,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes,1,95,3448,Product dissatisfaction,15,10.866666666666667,13,1,21.17,21.17,0.0,0.0,0.0,2305,65,0.0,3.0,26.0,2.0,1.0,0.0,3,2,0,0,3.0,1.0,0.0
0334-GDDSO,1,United States,California,Ocotillo,92259,"32.698964, -115.886656",32.698964,-115.886656,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.35,233.7,Yes,1,73,2818,Service dissatisfaction,6,12.5,4,3,263.57,87.85666666666667,1670.6200000000001,358.66,161.65333333333334,4823,860,0.0,4.0,31.75,3.0,1.0,12.0,3,2,0,0,2.0,0.0,16.27
0578-SKVMF,1,United States,California,Seeley,92273,"32.790282, -115.689559",32.790282,-115.689559,Female,No,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.3,1845.9,Yes,1,88,3804,Lack of self-service on Website,31,11.67741935483871,23,22,2008.28,91.28545454545454,11785.91,342.85136363636366,150.37318181818182,30158,10114,3315.04,3.0,34.0,3.0,2.0,4.0,2,0,0,0,1.0,0.0,16.66
5564-NEMQO,1,United States,California,Thermal,92274,"33.53604, -116.119222",33.53604,-116.119222,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,Yes,1,67,4902,Network reliability,20,10.45,19,1,77.56,77.56,741.33,186.8,167.64,2119,751,0.0,2.0,22.0,3.0,3.0,13.0,3,0,0,0,2.0,1.0,0.0
9063-ZGTUY,1,United States,California,Adelanto,92301,"34.667815, -117.536183",34.667815,-117.536183,Female,No,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,1182.55,Yes,1,82,4221,Don't know,55,10.272727272727273,51,61,1316.75,21.58606557377049,0.0,0.0,0.0,78000,21309,0.0,4.0,45.25,1.5,3.0,3.5,3,2,2,0,2.0,0.0,1.94
2957-LOLHO,1,United States,California,Apple Valley,92307,"34.55082, -117.122396",34.55082,-117.122396,Male,No,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.4,518.9,Yes,1,68,2887,Don't know,10,9.3,10,12,599.71,49.975833333333334,2689.59,44.785000000000004,24.746666666666666,13063,5066,0.0,4.0,46.5,2.5,2.0,11.0,4,2,2,0,2.0,1.0,9.08
7752-XUSCI,1,United States,California,Crestline,92325,"34.248061, -117.29028",34.248061,-117.29028,Female,No,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6396.45,Yes,1,84,4105,Don't know,64,10.34375,49,60,7058.2699999999995,117.63783333333332,30647.89,370.59766666666667,151.73,75061,26616,6808.25,3.0,38.0,2.3333333333333335,3.0,4.333333333333333,4,2,0,0,3.0,1.0,131.77
4110-PFEUZ,1,United States,California,Daggett,92327,"34.875144, -116.821698",34.875144,-116.821698,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.55,69.55,Yes,1,73,2792,Competitor had better devices,25,11.36,23,1,78.59,78.59,558.25,289.02,204.18,562,442,0.0,2.0,46.5,2.0,1.0,5.0,2,1,0,0,1.0,1.0,13.91
0256-LTHVJ,1,United States,California,Ludlow,92338,"34.702766, -116.093376",34.702766,-116.093376,Female,No,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,Yes,1,98,5201,Competitor had better devices,29,11.517241379310345,24,28,2511.73,89.70464285714286,13940.65,335.5053571428571,153.52964285714285,33726,12584,3644.29,3.0,75.0,3.6666666666666665,3.0,13.0,4,2,1,0,3.0,0.0,508.11
0880-TKATG,1,United States,California,Lucerne Valley,92356,"34.508417, -116.856103",34.508417,-116.856103,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,Yes,1,84,4417,Competitor had better devices,23,10.304347826086957,19,4,431.93,107.9825,2297.4700000000003,369.98249999999996,135.77249999999998,5019,1292,562.05,2.0,44.0,2.0,3.0,13.0,2,1,1,1,2.0,1.0,0.0
